File:,"C:\Users\bruce.malkinson\Documents\XSENSOR 2022\Foot\justin-08,16,2022-4km.XSN",,,,,,,,,,,,,,,,,,
Minimum Pressure (mmHg),0,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Peak Pressure (mmHg),0,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Contact Area (cm²),0,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Total Area (cm²),56.33,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Contact %,0,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Est. Load (N),0,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Std Dev.,0,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Stance Avg Pressure,239.98,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Stance Peak Pressure,852.49,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Stance Avg Load (N),154.9,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Stance Peak Load (N),290.7,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Impulse (N-S),86.6,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
SENSELS,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
GROUP,6,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Name,Right Metatarsal,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Cells,76,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Average Pressure (mmHg),138.55,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Minimum Pressure (mmHg),57.78,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Peak Pressure (mmHg),189.29,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Contact Area (cm²),51.88,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Total Area (cm²),56.33,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Contact %,92.11,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Est. Load (N),95.84,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Std Dev.,36.6,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Stance Avg Pressure,97.36,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Stance Peak Pressure,666.64,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Stance Avg Load (N),42.7,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Stance Peak Load (N),198.1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Impulse (N-S),30.72,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
SENSELS,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
179.99,181.61,166.86,175.95,128.48,73.33,0,0,57.78,78.78,127.47,160.6,148.07,124.84,97.37,94.14,150.5,101.61,0,0
,,,,,,,,,,,,,,,,,,,
0,0,131.31,118.18,156.56,154.34,75.55,95.75,83.43,97.57,93.73,81.21,79.39,117.17,169.08,170.3,169.69,170.7,82.22,87.47
,,,,,,,,,,,,,,,,,,,
94.34,92.72,125.45,166.26,155.35,171.51,150.9,132.12,148.88,167.47,168.68,185.65,142.62,75.15,168.07,185.25,183.02,164.84,167.06,151.51
,,,,,,,,,,,,,,,,,,,
148.68,150.3,154.34,149.89,183.02,169.69,187.27,167.67,189.29,182.01,117.57,128.68,100.2,171.71,171.51,149.08,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
GROUP,7,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Name,Left Toe,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Cells,51,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Average Pressure (mmHg),0,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Minimum Pressure (mmHg),0,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Peak Pressure (mmHg),0,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Contact Area (cm²),0,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Total Area (cm²),37.8,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Contact %,0,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Est. Load (N),0,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Std Dev.,0,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Stance Avg Pressure,191.73,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Stance Peak Pressure,2021.33,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Stance Avg Load (N),70.9,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Stance Peak Load (N),190.6,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Impulse (N-S),39.27,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
SENSELS,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
GROUP,8,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Name,Right Toe,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Cells,51,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Average Pressure (mmHg),79.02,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Minimum Pressure (mmHg),55.76,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Peak Pressure (mmHg),117.77,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Contact Area (cm²),4.45,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Total Area (cm²),37.8,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Contact %,11.76,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Est. Load (N),4.68,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Std Dev.,20.78,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Stance Avg Pressure,48.76,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Stance Peak Pressure,929.46,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Stance Avg Load (N),16.6,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Stance Peak Load (N),106.7,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Impulse (N-S),11.71,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
SENSELS,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
0,0,0,55.76,78.58,0,0,0,0,0,0,0,0,57.37,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87.67,117.77,76.97,0,0
,,,,,,,,,,,,,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
FRAME,1504,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Date, 2022 Aug 16,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Time, 08:21:18.514,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
SENSOR,HX210.11.31.M11-DFM-LF S0073,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Rows,31,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Columns,11,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Sensel Width (cm),0.86,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Sensel Height (cm),0.86,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Average Pressure (mmHg),0,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Minimum Pressure (mmHg),0,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Peak Pressure (mmHg),0,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Contact Area (cm²),0,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Total Area (cm²),174.17,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Contact %,0,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Est. Load (N),0,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Std Dev.,0,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Stance Avg Pressure,229.28,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Stance Peak Pressure,2021.33,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Stance Avg Load (N),284.8,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Stance Peak Load (N),432.1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Impulse (N-S),158.46,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Stride Time,1092,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Swing Time,546,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Stance Time,545,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Support Time,13,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
SENSELS,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
SENSOR,HX210.11.31.M11-DFM-RF S0073,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Rows,31,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Columns,11,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Sensel Width (cm),0.86,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Sensel Height (cm),0.86,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Average Pressure (mmHg),130.05,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Minimum Pressure (mmHg),51.92,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Peak Pressure (mmHg),206.86,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Contact Area (cm²),116.36,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Total Area (cm²),174.17,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Contact %,66.81,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Est. Load (N),201.76,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Std Dev.,49.41,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Stance Avg Pressure,220.51,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Stance Peak Pressure,929.46,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Stance Avg Load (N),199.7,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Stance Peak Load (N),275,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Impulse (N-S),142.96,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Stride Time,1118,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Swing Time,412,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Stance Time,706,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Support Time,120,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
SENSELS,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
0,0,55.76,0,0,0,0,0,0,0,0,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
0,54.14,58.38,56.36,0,57.57,0,0,0,0,0,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
0,60.6,57.57,57.17,0,0,0,0,0,0,0,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
54.95,96.16,69.29,0,0,0,0,0,0,0,0,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
0,77.98,56.36,0,0,0,0,0,0,0,0,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
0,54.34,68.28,68.89,105.05,134.54,118.18,54.54,0,0,0,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
0,63.84,111.31,131.91,158.38,182.01,194.54,144.64,78.78,69.49,0,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
63.84,135.35,184.64,165.25,182.01,206.86,202.82,202.42,159.39,75.15,59.8,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
0,165.25,184.44,181.81,185.25,203.22,181.41,199.79,202.01,185.25,73.33,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
0,152.52,191.31,205.85,183.83,188.68,183.22,199.79,186.66,187.27,144.84,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
0,0,171.51,189.89,183.22,162.62,151.1,198.58,189.29,187.27,175.95,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
0,0,93.13,130.3,142.01,110.1,117.17,165.65,171.51,171.71,166.86,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
0,0,0,101.01,114.54,111.51,104.44,98.78,170.7,186.46,181.61,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
0,0,0,0,93.73,97.77,96.36,134.14,169.08,170.3,179.99,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
0,0,0,0,57.78,91.51,105.45,157.97,187.47,167.87,182.42,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
0,0,0,0,95.15,80.6,127.07,186.66,186.86,183.43,165.65,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
0,0,0,0,127.07,100.4,145.45,172.72,192.32,195.35,185.45,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
0,0,0,0,103.63,120.6,142.01,164.44,170.5,173.12,172.72,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
0,0,0,0,109.69,132.52,153.33,148.48,167.06,148.07,167.47,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
0,0,0,0,94.34,123.83,116.56,137.17,153.53,153.33,142.62,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
0,0,0,0,85.25,94.54,102.42,97.77,102.22,103.23,95.35,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
0,0,0,0,80.6,86.06,85.65,68.89,68.08,84.04,0,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
0,0,0,0,0,68.48,53.13,52.32,0,0,0,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
0,0,0,0,0,51.92,52.93,0,0,0,0,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
0,0,0,0,62.83,51.92,0,0,0,0,0,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
0,0,0,0,65.25,53.53,0,0,0,0,0,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
GROUP,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Name,Left Heel,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Cells,36,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Average Pressure (mmHg),0,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Minimum Pressure (mmHg),0,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Peak Pressure (mmHg),0,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Contact Area (cm²),0,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Total Area (cm²),26.68,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Contact %,0,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Est. Load (N),0,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Std Dev.,0,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Stance Avg Pressure,34.41,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Stance Peak Pressure,140.8,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Stance Avg Load (N),9.2,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Stance Peak Load (N),35.5,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Impulse (N-S),4.89,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
SENSELS,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
GROUP,2,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Name,Right Heel,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Cells,36,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Average Pressure (mmHg),58.38,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Minimum Pressure (mmHg),51.92,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Peak Pressure (mmHg),65.25,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Contact Area (cm²),2.96,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Total Area (cm²),26.68,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Contact %,11.11,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Est. Load (N),2.31,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Std Dev.,5.75,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Stance Avg Pressure,238.88,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Stance Peak Pressure,677.55,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Stance Avg Load (N),83.7,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Stance Peak Load (N),165,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Impulse (N-S),59.82,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
SENSELS,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
62.83,51.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,
0,0,0,53.53,0,0,0,0,0,0,0,0,0,0,0,65.25,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
GROUP,3,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Name,Left Midfoot,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Cells,70,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Average Pressure (mmHg),0,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Minimum Pressure (mmHg),0,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Peak Pressure (mmHg),0,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Contact Area (cm²),0,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Total Area (cm²),51.88,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Contact %,0,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Est. Load (N),0,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Std Dev.,0,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Stance Avg Pressure,103.57,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Stance Peak Pressure,366.05,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Stance Avg Load (N),43.6,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Stance Peak Load (N),111.2,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Impulse (N-S),24.28,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
SENSELS,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,
0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
GROUP,4,,,,,,,,,,,,,,,,,,
